src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors
qlp,114018671,.01,0,,,,,,,,,,,,,48
qlp,114299824,.01,0,,,,,,,,,,,,,48
qlp,114749636,.01,0,,,,,,,,,,,,,48
qlp,115453244,.01,0,,,,,,,,,,,,,48
qlp,115457180,.01,0,,,,,,,,,,,,,48
qlp,115771549,.01,0,,,,,,,,,,,,,48
qlp,116156517,.01,0,,,,,,,,,,,,,48
qlp,116242971,.01,0,,,,,,,,,,,,,48
qlp,116257066,.01,0,,,,,,,,,,,,,48
qlp,116264089,.01,0,,,,,,,,,,,,,48
qlp,116483514,.01,0,,,,,,,,,,,,,48
qlp,116483734,.01,0,,,,,,,,,,,,,48
qlp,116608612,.01,0,,,,,,,,,,,,,48
qlp,117256577,.01,0,,,,,,,,,,,,,48
qlp,117275513,.01,0,,,,,,,,,,,,,48
qlp,117789567,.01,0,,,,,,,,,,,,,48
qlp,117799904,.01,0,,,,,,,,,,,,,48
qlp,117979455,.01,0,,,,,,,,,,,,,48
qlp,117979694,.01,0,,,,,,,,,,,,,48
qlp,117979897,.01,0,,,,,,,,,,,,,48
qlp,118021229,.01,0,,,,,,,,,,,,,48
qlp,118084044,.01,0,,,,,,,,,,,,,48
qlp,118327550,.01,0,,,,,,,,,,,,,48
qlp,118586896,.01,0,,,,,,,,,,,,,48
qlp,118956453,.01,0,,,,,,,,,,,,,48
qlp,119292328,.01,0,,,,,,,,,,,,,48
qlp,119584412,.01,0,,,,,,,,,,,,,48
qlp,119700084,.01,0,,,,,,,,,,,,,48
qlp,119925436,.01,0,,,,,,,,,,,,,48
qlp,120247528,.01,0,,,,,,,,,,,,,48
qlp,120269103,.01,0,,,,,,,,,,,,,48
qlp,120585579,.01,0,,,,,,,,,,,,,48
qlp,120602501,.01,0,,,,,,,,,,,,,48
qlp,120610833,.01,0,,,,,,,,,,,,,48
qlp,120757718,.01,0,,,,,,,,,,,,,48
qlp,120826158,.01,0,,,,,,,,,,,,,48
qlp,120896927,.01,0,,,,,,,,,,,,,48
qlp,120916706,.01,0,,,,,,,,,,,,,48
qlp,120960812,.01,0,,,,,,,,,,,,,48
qlp,121338379,.01,0,,,,,,,,,,,,,48
qlp,121660904,.01,0,,,,,,,,,,,,,48
qlp,121966220,.01,0,,,,,,,,,,,,,48
qlp,122220263,.01,0,,,,,,,,,,,,,48
qlp,122441491,.01,0,,,,,,,,,,,,,48
qlp,122596693,.01,0,,,,,,,,,,,,,48
qlp,122612091,.01,0,,,,,,,,,,,,,48
qlp,122613513,.01,0,,,,,,,,,,,,,48
qlp,123233041,.01,0,,,,,,,,,,,,,48
qlp,123482865,.01,0,,,,,,,,,,,,,48
qlp,123495874,.01,0,,,,,,,,,,,,,48
qlp,123664207,.01,0,,,,,,,,,,,,,48
qlp,123702439,.01,0,,,,,,,,,,,,,48
qlp,123846039,.01,0,,,,,,,,,,,,,48
qlp,123898871,.01,0,,,,,,,,,,,,,48
qlp,124573851,.01,0,,,,,,,,,,,,,48
qlp,124709665,.01,0,,,,,,,,,,,,,48
qlp,124778445,.01,0,,,,,,,,,,,,,48
qlp,125442121,.01,0,,,,,,,,,,,,,48
qlp,125552076,.01,0,,,,,,,,,,,,,48
qlp,125735470,.01,0,,,,,,,,,,,,,48
qlp,125739286,.01,0,,,,,,,,,,,,,48
qlp,125894957,.01,0,,,,,,,,,,,,,48
qlp,126325149,.01,0,,,,,,,,,,,,,48
qlp,126606859,.01,0,,,,,,,,,,,,,48
qlp,126733133,.01,0,,,,,,,,,,,,,48
qlp,126737992,.01,0,,,,,,,,,,,,,48
qlp,127315102,.01,0,,,,,,,,,,,,,48
qlp,127530399,.01,0,,,,,,,,,,,,,48
qlp,127793615,.01,0,,,,,,,,,,,,,48
qlp,128449971,.01,0,,,,,,,,,,,,,48
qlp,128463355,.01,0,,,,,,,,,,,,,48
qlp,128790976,.01,0,,,,,,,,,,,,,48
qlp,129637892,.01,0,,,,,,,,,,,,,48
qlp,129839175,.01,0,,,,,,,,,,,,,48
qlp,129979528,.01,0,,,,,,,,,,,,,48
qlp,130181866,.01,0,,,,,,,,,,,,,48
qlp,130415266,.01,0,,,,,,,,,,,,,48
qlp,131081852,.01,0,,,,,,,,,,,,,48
qlp,131419878,.01,0,,,,,,,,,,,,,48
qlp,131743355,.01,0,,,,,,,,,,,,,48
qlp,131979339,.01,0,,,,,,,,,,,,,48
qlp,133334108,.01,0,,,,,,,,,,,,,48
qlp,133654092,.01,0,,,,,,,,,,,,,48
qlp,134200185,.01,0,,,,,,,,,,,,,48
qlp,134396419,.01,0,,,,,,,,,,,,,48
qlp,134404603,.01,0,,,,,,,,,,,,,48
qlp,134471108,.01,0,,,,,,,,,,,,,48
qlp,134537478,.01,0,,,,,,,,,,,,,48
qlp,135036669,.01,0,,,,,,,,,,,,,48
qlp,135083444,.01,0,,,,,,,,,,,,,48
qlp,136274063,.01,0,,,,,,,,,,,,,48
qlp,136916387,.01,0,,,,,,,,,,,,,48
qlp,137420801,.01,0,,,,,,,,,,,,,48
qlp,137500798,.01,0,,,,,,,,,,,,,48
qlp,137881699,.01,0,,,,,,,,,,,,,48
qlp,137899948,.01,0,,,,,,,,,,,,,48
qlp,137903329,.01,0,,,,,,,,,,,,,48
qlp,137906197,.01,0,,,,,,,,,,,,,48
qlp,138017750,.01,0,,,,,,,,,,,,,48
qlp,138126035,.01,0,,,,,,,,,,,,,48
qlp,138168780,.01,0,,,,,,,,,,,,,48
qlp,138294130,.01,0,,,,,,,,,,,,,48
qlp,138359318,.01,0,,,,,,,,,,,,,48
qlp,138361973,.01,0,,,,,,,,,,,,,48
qlp,138475192,.01,0,,,,,,,,,,,,,48
qlp,138497780,.01,0,,,,,,,,,,,,,48
qlp,138588540,.01,0,,,,,,,,,,,,,48
qlp,138644215,.01,0,,,,,,,,,,,,,48
qlp,138727432,.01,0,,,,,,,,,,,,,48
qlp,138762614,.01,0,,,,,,,,,,,,,48
qlp,138819293,.01,0,,,,,,,,,,,,,48
qlp,138968089,.01,0,,,,,,,,,,,,,48
qlp,139148528,.01,0,,,,,,,,,,,,,48
qlp,139198430,.01,0,,,,,,,,,,,,,48
qlp,139251123,.01,0,,,,,,,,,,,,,48
qlp,139285832,.01,0,,,,,,,,,,,,,48
qlp,139528693,.01,0,,,,,,,,,,,,,48
qlp,139733308,.01,0,,,,,,,,,,,,,48
qlp,139771134,.01,0,,,,,,,,,,,,,48
qlp,139853601,.01,0,,,,,,,,,,,,,48
qlp,140067837,.01,0,,,,,,,,,,,,,48
qlp,140068425,.01,0,,,,,,,,,,,,,48
qlp,140691463,.01,0,,,,,,,,,,,,,48
qlp,140706664,.01,0,,,,,,,,,,,,,48
qlp,140760434,.01,0,,,,,,,,,,,,,48
qlp,140830390,.01,0,,,,,,,,,,,,,48
qlp,141205978,.01,0,,,,,,,,,,,,,48
qlp,141227133,.01,0,,,,,,,,,,,,,48
qlp,141363913,.01,0,,,,,,,,,,,,,48
qlp,141527579,.01,0,,,,,,,,,,,,,48
qlp,141608198,.01,0,,,,,,,,,,,,,48
qlp,141663464,.01,0,,,,,,,,,,,,,48
qlp,141768070,.01,0,,,,,,,,,,,,,48
qlp,141776043,.01,0,,,,,,,,,,,,,48
qlp,142087638,.01,0,,,,,,,,,,,,,48
qlp,142090065,.01,0,,,,,,,,,,,,,48
qlp,142105158,.01,0,,,,,,,,,,,,,48
qlp,142117976,.01,0,,,,,,,,,,,,,48
qlp,142276270,.01,0,,,,,,,,,,,,,48
qlp,142378043,.01,0,,,,,,,,,,,,,48
qlp,142381532,.01,0,,,,,,,,,,,,,48
qlp,142387023,.01,0,,,,,,,,,,,,,48
qlp,142394656,.01,0,,,,,,,,,,,,,48
qlp,142562395,.01,0,,,,,,,,,,,,,48
qlp,142635225,.01,0,,,,,,,,,,,,,48
qlp,142784687,.01,0,,,,,,,,,,,,,48
qlp,142868621,.01,0,,,,,,,,,,,,,48
qlp,142918609,.01,0,,,,,,,,,,,,,48
qlp,142937186,.01,0,,,,,,,,,,,,,48
qlp,143008050,.01,0,,,,,,,,,,,,,48
qlp,143022742,.01,0,,,,,,,,,,,,,48
qlp,143143769,.01,0,,,,,,,,,,,,,48
qlp,143257766,.01,0,,,,,,,,,,,,,48
qlp,143271144,.01,0,,,,,,,,,,,,,48
qlp,143350972,.01,0,,,,,,,,,,,,,48
qlp,143526444,.01,0,,,,,,,,,,,,,48
qlp,143994283,.01,0,,,,,,,,,,,,,48
qlp,144000801,.01,0,,,,,,,,,,,,,48
qlp,144043410,.01,0,,,,,,,,,,,,,48
qlp,144065872,.01,0,,,,,,,,,,,,,48
qlp,144193715,.01,0,,,,,,,,,,,,,48
qlp,144276942,.01,0,,,,,,,,,,,,,48
qlp,144297844,.01,0,,,,,,,,,,,,,48
qlp,144301273,.01,0,,,,,,,,,,,,,48
qlp,144336525,.01,0,,,,,,,,,,,,,48
qlp,144401492,.01,0,,,,,,,,,,,,,48
qlp,144440290,.01,0,,,,,,,,,,,,,48
qlp,144441148,.01,0,,,,,,,,,,,,,48
qlp,144645881,.01,0,,,,,,,,,,,,,48
qlp,144700903,.01,0,,,,,,,,,,,,,48
qlp,144956678,.01,0,,,,,,,,,,,,,48
qlp,145027461,.01,0,,,,,,,,,,,,,48
qlp,145750719,.01,0,,,,,,,,,,,,,48
qlp,145879095,.01,0,,,,,,,,,,,,,48
qlp,145982812,.01,0,,,,,,,,,,,,,48
qlp,146165619,.01,0,,,,,,,,,,,,,48
qlp,146172354,.01,0,,,,,,,,,,,,,48
qlp,146244533,.01,0,,,,,,,,,,,,,48
qlp,146282666,.01,0,,,,,,,,,,,,,48
qlp,146406806,.01,0,,,,,,,,,,,,,48
qlp,146463781,.01,0,,,,,,,,,,,,,48
qlp,146467675,.01,0,,,,,,,,,,,,,48
qlp,146520535,.01,0,,,,,,,,,,,,,48
qlp,146523262,.01,0,,,,,,,,,,,,,48
qlp,146589986,.01,0,,,,,,,,,,,,,48
qlp,146776480,.01,0,,,,,,,,,,,,,48
qlp,146846569,.01,0,,,,,,,,,,,,,48
qlp,147203645,.01,0,,,,,,,,,,,,,48
qlp,147284470,.01,0,,,,,,,,,,,,,48
qlp,147340931,.01,0,,,,,,,,,,,,,48
qlp,147425389,.01,0,,,,,,,,,,,,,48
qlp,147576037,.01,0,,,,,,,,,,,,,48
qlp,147660201,.01,0,,,,,,,,,,,,,48
qlp,147761049,.01,0,,,,,,,,,,,,,48
qlp,147890655,.01,0,,,,,,,,,,,,,48
qlp,147950620,.01,0,,,,,,,,,,,,,48
qlp,147951030,.01,0,,,,,,,,,,,,,48
qlp,147977348,.01,0,,,,,,,,,,,,,48
qlp,147994863,.01,0,,,,,,,,,,,,,48
qlp,148228019,.01,0,,,,,,,,,,,,,48
qlp,148659924,.01,0,,,,,,,,,,,,,48
qlp,148679712,.01,0,,,,,,,,,,,,,48
qlp,148782377,.01,0,,,,,,,,,,,,,48
qlp,148914726,.01,0,,,,,,,,,,,,,48
qlp,149010208,.01,0,,,,,,,,,,,,,48
qlp,149301575,.01,0,,,,,,,,,,,,,48
qlp,149496868,.01,0,,,,,,,,,,,,,48
qlp,149539158,.01,0,,,,,,,,,,,,,48
qlp,149601126,.01,0,,,,,,,,,,,,,48
qlp,149601557,.01,0,,,,,,,,,,,,,48
qlp,149603524,.01,0,,,,,,,,,,,,,48
qlp,149833117,.01,0,,,,,,,,,,,,,48
qlp,149845414,.01,0,,,,,,,,,,,,,48
qlp,149917086,.01,0,,,,,,,,,,,,,48
qlp,149918151,.01,0,,,,,,,,,,,,,48
qlp,149969625,.01,0,,,,,,,,,,,,,48
qlp,149990841,.01,0,,,,,,,,,,,,,48
qlp,149995163,.01,0,,,,,,,,,,,,,48
qlp,150030205,.01,0,,,,,,,,,,,,,48
qlp,150098860,.01,0,,,,,,,,,,,,,48
qlp,150151262,.01,0,,,,,,,,,,,,,48
qlp,150167117,.01,0,,,,,,,,,,,,,48
qlp,150271680,.01,0,,,,,,,,,,,,,48
qlp,150299840,.01,0,,,,,,,,,,,,,48
qlp,150388393,.01,0,,,,,,,,,,,,,48
qlp,150428135,.01,0,,,,,,,,,,,,,48
qlp,150430484,.01,0,,,,,,,,,,,,,48
qlp,150437346,.01,0,,,,,,,,,,,,,48
qlp,151681127,.01,0,,,,,,,,,,,,,48
qlp,151825527,.01,0,,,,,,,,,,,,,48
qlp,151959065,.01,0,,,,,,,,,,,,,48
qlp,152147232,.01,0,,,,,,,,,,,,,48
qlp,152476657,.01,0,,,,,,,,,,,,,48
qlp,152563846,.01,0,,,,,,,,,,,,,48
qlp,152852327,.01,0,,,,,,,,,,,,,48
qlp,153065527,.01,0,,,,,,,,,,,,,48
qlp,153077621,.01,0,,,,,,,,,,,,,48
qlp,153078576,.01,0,,,,,,,,,,,,,48
qlp,153651591,.01,0,,,,,,,,,,,,,48
qlp,153896150,.01,0,,,,,,,,,,,,,48
qlp,153937417,.01,0,,,,,,,,,,,,,48
qlp,153949511,.01,0,,,,,,,,,,,,,48
qlp,153951307,.01,0,,,,,,,,,,,,,48
qlp,154089169,.01,0,,,,,,,,,,,,,48
qlp,154105890,.01,0,,,,,,,,,,,,,48
qlp,154126149,.01,0,,,,,,,,,,,,,48
qlp,154181821,.01,0,,,,,,,,,,,,,48
qlp,154618248,.01,0,,,,,,,,,,,,,48
qlp,154716798,.01,0,,,,,,,,,,,,,48
qlp,154840461,.01,0,,,,,,,,,,,,,48
qlp,154867950,.01,0,,,,,,,,,,,,,48
qlp,154872375,.01,0,,,,,,,,,,,,,48
qlp,154927364,.01,0,,,,,,,,,,,,,48
qlp,155044736,.01,0,,,,,,,,,,,,,48
qlp,155114483,.01,0,,,,,,,,,,,,,48
qlp,155491828,.01,0,,,,,,,,,,,,,48
qlp,155873992,.01,0,,,,,,,,,,,,,48
qlp,155995204,.01,0,,,,,,,,,,,,,48
qlp,156002449,.01,0,,,,,,,,,,,,,48
qlp,156016136,.01,0,,,,,,,,,,,,,48
qlp,156075294,.01,0,,,,,,,,,,,,,48
qlp,156115721,.01,0,,,,,,,,,,,,,48
qlp,156215204,.01,0,,,,,,,,,,,,,48
qlp,156816238,.01,0,,,,,,,,,,,,,48
qlp,156987351,.01,0,,,,,,,,,,,,,48
qlp,156991337,.01,0,,,,,,,,,,,,,48
qlp,157266693,.01,0,,,,,,,,,,,,,48
qlp,157568289,.01,0,,,,,,,,,,,,,48
qlp,157586003,.01,0,,,,,,,,,,,,,48
qlp,157698565,.01,0,,,,,,,,,,,,,48
qlp,158002130,.01,0,,,,,,,,,,,,,48
qlp,158025009,.01,0,,,,,,,,,,,,,48
qlp,158167408,.01,0,,,,,,,,,,,,,48
qlp,158170594,.01,0,,,,,,,,,,,,,48
qlp,158241252,.01,0,,,,,,,,,,,,,48
qlp,158276040,.01,0,,,,,,,,,,,,,48
qlp,158297421,.01,0,,,,,,,,,,,,,48
qlp,158324245,.01,0,,,,,,,,,,,,,48
qlp,158388163,.01,0,,,,,,,,,,,,,48
qlp,158551257,.01,0,,,,,,,,,,,,,48
qlp,158561566,.01,0,,,,,,,,,,,,,48
qlp,158588995,.01,0,,,,,,,,,,,,,48
qlp,158623531,.01,0,,,,,,,,,,,,,48
qlp,158916431,.01,0,,,,,,,,,,,,,48
qlp,158978373,.01,0,,,,,,,,,,,,,48
qlp,159098316,.01,0,,,,,,,,,,,,,48
qlp,159107668,.01,0,,,,,,,,,,,,,48
qlp,159332859,.01,0,,,,,,,,,,,,,48
qlp,159334269,.01,0,,,,,,,,,,,,,48
qlp,159438097,.01,0,,,,,,,,,,,,,48
qlp,159510109,.01,0,,,,,,,,,,,,,48
qlp,159742538,.01,0,,,,,,,,,,,,,48
qlp,159781361,.01,0,,,,,,,,,,,,,48
qlp,159815224,.01,0,,,,,,,,,,,,,48
qlp,159951311,.01,0,,,,,,,,,,,,,48
qlp,160045097,.01,0,,,,,,,,,,,,,48
qlp,160148385,.01,0,,,,,,,,,,,,,48
qlp,160162987,.01,0,,,,,,,,,,,,,48
qlp,160268701,.01,0,,,,,,,,,,,,,48
qlp,160328683,.01,0,,,,,,,,,,,,,48
qlp,160578764,.01,0,,,,,,,,,,,,,48
qlp,160618074,.01,0,,,,,,,,,,,,,48
qlp,160708862,.01,0,,,,,,,,,,,,,48
qlp,161032923,.01,0,,,,,,,,,,,,,48
qlp,161156159,.01,0,,,,,,,,,,,,,48
qlp,161223358,.01,0,,,,,,,,,,,,,48
qlp,161477033,.01,0,,,,,,,,,,,,,48
qlp,162246865,.01,0,,,,,,,,,,,,,48
qlp,162362398,.01,0,,,,,,,,,,,,,48
qlp,162689341,.01,0,,,,,,,,,,,,,48
qlp,162695785,.01,0,,,,,,,,,,,,,48
qlp,162802770,.01,0,,,,,,,,,,,,,48
qlp,162922904,.01,0,,,,,,,,,,,,,48
qlp,164173105,.01,0,,,,,,,,,,,,,48
qlp,164767175,.01,0,,,,,,,,,,,,,48
qlp,164786087,.01,0,,,,,,,,,,,,,48
qlp,164892194,.01,0,,,,,,,,,,,,,48
qlp,165297570,.01,0,,,,,,,,,,,,,48
qlp,165317334,.01,0,,,,,,,,,,,,,48
qlp,165431806,.01,0,,,,,,,,,,,,,48
qlp,165551882,.01,0,,,,,,,,,,,,,48
qlp,165763244,.01,0,,,,,,,,,,,,,48
qlp,165827520,.01,0,,,,,,,,,,,,,48
qlp,165885558,.01,0,,,,,,,,,,,,,48
qlp,165987272,.01,0,,,,,,,,,,,,,48
qlp,165989915,.01,0,,,,,,,,,,,,,48
qlp,166053959,.01,0,,,,,,,,,,,,,48
qlp,166086403,.01,0,,,,,,,,,,,,,48
qlp,166184426,.01,0,,,,,,,,,,,,,48
qlp,166184428,.01,0,,,,,,,,,,,,,48
qlp,166648874,.01,0,,,,,,,,,,,,,48
qlp,166739520,.01,0,,,,,,,,,,,,,48
qlp,166833457,.01,0,,,,,,,,,,,,,48
qlp,166836920,.01,0,,,,,,,,,,,,,48
qlp,167031605,.01,0,,,,,,,,,,,,,48
qlp,167303382,.01,0,,,,,,,,,,,,,48
qlp,167415965,.01,0,,,,,,,,,,,,,48
qlp,167418898,.01,0,,,,,,,,,,,,,48
qlp,167418903,.01,0,,,,,,,,,,,,,48
qlp,167714792,.01,0,,,,,,,,,,,,,48
qlp,167754523,.01,0,,,,,,,,,,,,,48
qlp,168699373,.01,0,,,,,,,,,,,,,48
qlp,168871868,.01,0,,,,,,,,,,,,,48
qlp,169226822,.01,0,,,,,,,,,,,,,48
qlp,169249234,.01,0,,,,,,,,,,,,,48
qlp,169461816,.01,0,,,,,,,,,,,,,48
qlp,169532369,.01,0,,,,,,,,,,,,,48
qlp,169765334,.01,0,,,,,,,,,,,,,48
qlp,169904935,.01,0,,,,,,,,,,,,,48
qlp,169958952,.01,0,,,,,,,,,,,,,48
qlp,170102285,.01,0,,,,,,,,,,,,,48
qlp,170634116,.01,0,,,,,,,,,,,,,48
qlp,170789802,.01,0,,,,,,,,,,,,,48
qlp,170849515,.01,0,,,,,,,,,,,,,48
qlp,170889511,.01,0,,,,,,,,,,,,,48
qlp,171160243,.01,0,,,,,,,,,,,,,48
qlp,171160885,.01,0,,,,,,,,,,,,,48
qlp,172110606,.01,0,,,,,,,,,,,,,48
qlp,172193428,.01,0,,,,,,,,,,,,,48
qlp,172370679,.01,0,,,,,,,,,,,,,48
qlp,172464366,.01,0,,,,,,,,,,,,,48
qlp,172518755,.01,0,,,,,,,,,,,,,48
qlp,172598832,.01,0,,,,,,,,,,,,,48
qlp,173103335,.01,0,,,,,,,,,,,,,48
qlp,173612049,.01,0,,,,,,,,,,,,,48
qlp,173640199,.01,0,,,,,,,,,,,,,48
qlp,174302697,.01,0,,,,,,,,,,,,,48
qlp,174599051,.01,0,,,,,,,,,,,,,48
qlp,175176327,.01,0,,,,,,,,,,,,,48
qlp,175193677,.01,0,,,,,,,,,,,,,48
qlp,175310067,.01,0,,,,,,,,,,,,,48
qlp,175477257,.01,0,,,,,,,,,,,,,48
qlp,175482273,.01,0,,,,,,,,,,,,,48
qlp,175532955,.01,0,,,,,,,,,,,,,48
qlp,176220787,.01,0,,,,,,,,,,,,,48
qlp,176685457,.01,0,,,,,,,,,,,,,48
qlp,176772671,.01,0,,,,,,,,,,,,,48
qlp,176778112,.01,0,,,,,,,,,,,,,48
qlp,176796997,.01,0,,,,,,,,,,,,,48
qlp,176831592,.01,0,,,,,,,,,,,,,48
qlp,176860064,.01,0,,,,,,,,,,,,,48
qlp,176956893,.01,0,,,,,,,,,,,,,48
qlp,176957796,.01,0,,,,,,,,,,,,,48
qlp,176984236,.01,0,,,,,,,,,,,,,48
qlp,177126182,.01,0,,,,,,,,,,,,,48
qlp,177162886,.01,0,,,,,,,,,,,,,48
qlp,177308364,.01,0,,,,,,,,,,,,,48
qlp,177722855,.01,0,,,,,,,,,,,,,48
qlp,178155732,.01,0,,,,,,,,,,,,,48
qlp,178217113,.01,0,,,,,,,,,,,,,48
qlp,178284730,.01,0,,,,,,,,,,,,,48
qlp,178289267,.01,0,,,,,,,,,,,,,48
qlp,178367144,.01,0,,,,,,,,,,,,,48
qlp,178709444,.01,0,,,,,,,,,,,,,48
qlp,178819686,.01,0,,,,,,,,,,,,,48
qlp,178879588,.01,0,,,,,,,,,,,,,48
qlp,179034327,.01,0,,,,,,,,,,,,,48
qlp,179155220,.01,0,,,,,,,,,,,,,48
qlp,179317684,.01,0,,,,,,,,,,,,,48
qlp,179319057,.01,0,,,,,,,,,,,,,48
qlp,179582003,.01,0,,,,,,,,,,,,,48
qlp,180145006,.01,0,,,,,,,,,,,,,48
qlp,180285396,.01,0,,,,,,,,,,,,,48
qlp,180695581,.01,0,,,,,,,,,,,,,48
qlp,180987952,.01,0,,,,,,,,,,,,,48
qlp,180991313,.01,0,,,,,,,,,,,,,48
qlp,181159386,.01,0,,,,,,,,,,,,,48
qlp,181304295,.01,0,,,,,,,,,,,,,48
qlp,181804752,.01,0,,,,,,,,,,,,,48
qlp,182943944,.01,0,,,,,,,,,,,,,48
qlp,183120439,.01,0,,,,,,,,,,,,,48
qlp,183532609,.01,0,,,,,,,,,,,,,48
qlp,183537452,.01,0,,,,,,,,,,,,,48
qlp,183593642,.01,0,,,,,,,,,,,,,48
qlp,183675732,.01,0,,,,,,,,,,,,,48
qlp,183979262,.01,0,,,,,,,,,,,,,48
qlp,183985250,.01,0,,,,,,,,,,,,,48
qlp,184240683,.01,0,,,,,,,,,,,,,48
qlp,184468386,.01,0,,,,,,,,,,,,,48
qlp,184679932,.01,0,,,,,,,,,,,,,48
qlp,184892124,.01,0,,,,,,,,,,,,,48
qlp,184952758,.01,0,,,,,,,,,,,,,48
qlp,186000935,.01,0,,,,,,,,,,,,,48
qlp,186547153,.01,0,,,,,,,,,,,,,48
qlp,186599508,.01,0,,,,,,,,,,,,,48
qlp,186812530,.01,0,,,,,,,,,,,,,48
qlp,188570092,.01,0,,,,,,,,,,,,,48
qlp,188589164,.01,0,,,,,,,,,,,,,48
qlp,188593930,.01,0,,,,,,,,,,,,,48
qlp,188768068,.01,0,,,,,,,,,,,,,48
qlp,188989177,.01,0,,,,,,,,,,,,,48
qlp,189625051,.01,0,,,,,,,,,,,,,48
qlp,190271688,.01,0,,,,,,,,,,,,,48
qlp,190496853,.01,0,,,,,,,,,,,,,48
qlp,190990336,.01,0,,,,,,,,,,,,,48
qlp,190998418,.01,0,,,,,,,,,,,,,48
qlp,191284318,.01,0,,,,,,,,,,,,,48
qlp,191928543,.01,0,,,,,,,,,,,,,48
qlp,192790476,.01,0,,,,,,,,,,,,,48
qlp,192826603,.01,0,,,,,,,,,,,,,48
qlp,193413306,.01,0,,,,,,,,,,,,,48
qlp,193641523,.01,0,,,,,,,,,,,,,48
qlp,193754373,.01,0,,,,,,,,,,,,,48
qlp,196286587,.01,0,,,,,,,,,,,,,48
qlp,197959526,.01,0,,,,,,,,,,,,,48
qlp,198008005,.01,0,,,,,,,,,,,,,48
qlp,198077394,.01,0,,,,,,,,,,,,,48
qlp,198108326,.01,0,,,,,,,,,,,,,48
qlp,198153540,.01,0,,,,,,,,,,,,,48
qlp,198186769,.01,0,,,,,,,,,,,,,48
qlp,198187049,.01,0,,,,,,,,,,,,,48
qlp,198189972,.01,0,,,,,,,,,,,,,48
qlp,198212955,.01,0,,,,,,,,,,,,,48
qlp,198213332,.01,0,,,,,,,,,,,,,48
qlp,198241702,.01,0,,,,,,,,,,,,,48
qlp,198385543,.01,0,,,,,,,,,,,,,48
qlp,198390247,.01,0,,,,,,,,,,,,,48
qlp,198485881,.01,0,,,,,,,,,,,,,48
qlp,198588220,.01,0,,,,,,,,,,,,,48
qlp,198610218,.01,0,,,,,,,,,,,,,48
qlp,199376584,.01,0,,,,,,,,,,,,,48
qlp,199444169,.01,0,,,,,,,,,,,,,48
qlp,199688472,.01,0,,,,,,,,,,,,,48
qlp,199731190,.01,0,,,,,,,,,,,,,48
qlp,200322593,.01,0,,,,,,,,,,,,,48
qlp,200593988,.01,0,,,,,,,,,,,,,48
qlp,200723869,.01,0,,,,,,,,,,,,,48
qlp,201177276,.01,0,,,,,,,,,,,,,48
qlp,201186294,.01,0,,,,,,,,,,,,,48
qlp,201233610,.01,0,,,,,,,,,,,,,48
qlp,201248411,.01,0,,,,,,,,,,,,,48
qlp,201508515,.01,0,,,,,,,,,,,,,48
qlp,201604954,.01,0,,,,,,,,,,,,,48
qlp,201642601,.01,0,,,,,,,,,,,,,48
qlp,201793781,.01,0,,,,,,,,,,,,,48
qlp,202185707,.01,0,,,,,,,,,,,,,48
qlp,202425357,.01,0,,,,,,,,,,,,,48
qlp,202504234,.01,0,,,,,,,,,,,,,48
qlp,202563254,.01,0,,,,,,,,,,,,,48
qlp,203189770,.01,0,,,,,,,,,,,,,48
qlp,203214081,.01,0,,,,,,,,,,,,,48
qlp,203214138,.01,0,,,,,,,,,,,,,48
qlp,203287192,.01,0,,,,,,,,,,,,,48
qlp,203289099,.01,0,,,,,,,,,,,,,48
qlp,203377303,.01,0,,,,,,,,,,,,,48
qlp,204317710,.01,0,,,,,,,,,,,,,48
qlp,204376737,.01,0,,,,,,,,,,,,,48
qlp,206352378,.01,0,,,,,,,,,,,,,48
qlp,206466531,.01,0,,,,,,,,,,,,,48
qlp,206474443,.01,0,,,,,,,,,,,,,48
qlp,206498307,.01,0,,,,,,,,,,,,,48
qlp,206541859,.01,0,,,,,,,,,,,,,48
qlp,206609630,.01,0,,,,,,,,,,,,,48
qlp,206669860,.01,0,,,,,,,,,,,,,48
qlp,206686292,.01,0,,,,,,,,,,,,,48
qlp,206785987,.01,0,,,,,,,,,,,,,48
qlp,206906112,.01,0,,,,,,,,,,,,,48
qlp,207077681,.01,0,,,,,,,,,,,,,48
qlp,207081058,.01,0,,,,,,,,,,,,,48
qlp,207084429,.01,0,,,,,,,,,,,,,48
qlp,207110080,.01,0,,,,,,,,,,,,,48
qlp,207141131,.01,0,,,,,,,,,,,,,48
qlp,207339000,.01,0,,,,,,,,,,,,,48
qlp,207425167,.01,0,,,,,,,,,,,,,48
qlp,207425203,.01,0,,,,,,,,,,,,,48
qlp,207468071,.01,0,,,,,,,,,,,,,48
qlp,207501148,.01,0,,,,,,,,,,,,,48
qlp,209459275,.01,0,,,,,,,,,,,,,48
qlp,209752908,.01,0,,,,,,,,,,,,,48
qlp,210873792,.01,0,,,,,,,,,,,,,48
qlp,211438925,.01,0,,,,,,,,,,,,,48
qlp,212253390,.01,0,,,,,,,,,,,,,48
qlp,212957629,.01,0,,,,,,,,,,,,,48
qlp,214361331,.01,0,,,,,,,,,,,,,48
qlp,216935214,.01,0,,,,,,,,,,,,,48
